epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
113,0.006312529556453228,0.9999999403953552,0.9267631769180298,0.8130952715873718
114,0.006190320011228323,0.9999999403953552,0.8912379145622253,0.8190476298332214
115,0.006533750798553228,0.9996064305305481,1.0408737659454346,0.7916666865348816
116,0.00827145203948021,0.9993441104888916,1.0218855142593384,0.7952381372451782
117,0.006916841957718134,0.9998687505722046,0.9231036305427551,0.8095238208770752
118,0.006543243303894997,0.9999999403953552,0.9028189778327942,0.8107143044471741
119,0.006562361493706703,0.9999999403953552,0.9109665751457214,0.8035714626312256
120,0.006204943172633648,0.9999999403953552,0.8816115856170654,0.8107143044471741
121,0.006270142737776041,0.9999343752861023,0.9004857540130615,0.8107143044471741
122,0.0059791323728859425,0.9999999403953552,0.8912197351455688,0.8148809671401978
123,0.005825376603752375,0.9999999403953552,0.8473266363143921,0.8232142925262451
124,0.0057429601438343525,0.9999999403953552,0.8511953949928284,0.8214285969734192
125,0.0058313822373747826,0.9999343752861023,0.8552848696708679,0.8154762387275696
126,0.005755187943577766,0.9999999403953552,0.877773642539978,0.811904788017273
127,0.005709933117032051,0.9999343752861023,0.8708052635192871,0.8178571462631226
128,0.0054262434132397175,0.9999999403953552,0.8597787618637085,0.8172619342803955
129,0.005788782145828009,0.9999999403953552,0.8497083783149719,0.8184524178504944
130,0.00542406877502799,0.9999999403953552,0.8462860584259033,0.8178571462631226
131,0.005473434459418058,0.9999999403953552,0.856268048286438,0.8160714507102966
132,0.005431965459138155,0.9999999403953552,0.8641001582145691,0.8172619342803955
133,0.005379742942750454,0.9999999403953552,0.870537281036377,0.8148809671401978
134,0.005251947324723005,0.9999999403953552,0.8589920401573181,0.8160714507102966
135,0.005353264044970274,0.9999999403953552,0.8625796437263489,0.8178571462631226
136,0.0057748062536120415,0.9998031854629517,0.863386332988739,0.8166667222976685
137,0.005386022385209799,0.9999999403953552,0.8658466935157776,0.811904788017273
138,0.005404163617640734,0.9999999403953552,0.8648894429206848,0.8142857551574707
139,0.005253699142485857,0.9999999403953552,0.8729761242866516,0.8125000596046448
140,0.0053319972939789295,0.9999999403953552,0.8677927255630493,0.8125000596046448
141,0.005325235426425934,0.9999999403953552,0.8609194159507751,0.8142857551574707
142,0.005163914989680052,0.9999999403953552,0.8573037385940552,0.8136904835700989
143,0.005196729674935341,0.9999999403953552,0.8579890131950378,0.8154762387275696
144,0.005127917509526014,0.9999999403953552,0.855149507522583,0.8184524178504944
145,0.005411231890320778,0.9999343752861023,0.8459786176681519,0.8238095641136169
146,0.005343006458133459,0.9999343752861023,0.8444148898124695,0.8202381134033203
147,0.00528453616425395,0.9999343752861023,0.8473801612854004,0.8172619342803955
148,0.005285489372909069,0.9999999403953552,0.8612626194953918,0.8196429014205933
149,0.005106688942760229,0.9999999403953552,0.8515223264694214,0.8196429014205933
150,0.005114981904625893,0.9999999403953552,0.8447676301002502,0.8202381134033203
151,0.005040099378675222,0.9999999403953552,0.839436948299408,0.822023868560791
152,0.005016244016587734,0.9999999403953552,0.8317660093307495,0.822023868560791
153,0.005075299181044102,0.9999999403953552,0.832439124584198,0.824404776096344
154,0.005084994249045849,0.9999999403953552,0.8465657830238342,0.8214285969734192
155,0.005169606301933527,0.9999999403953552,0.8350891470909119,0.822023868560791
156,0.005166205111891031,0.9999999403953552,0.8380539417266846,0.822023868560791
157,0.005038167349994183,0.9999999403953552,0.8424938917160034,0.822023868560791
158,0.005094682797789574,0.9999999403953552,0.8440564274787903,0.8214285969734192
159,0.005103179719299078,0.9999999403953552,0.835505485534668,0.8232142925262451
160,0.005255927797406912,0.9999999403953552,0.8521868586540222,0.8196429014205933
161,0.0050475578755140305,0.9999999403953552,0.8515599966049194,0.8190476298332214
162,0.0059498087503015995,0.9996064305305481,0.8566772937774658,0.8196429014205933
163,0.00514186779037118,0.9999999403953552,0.8628953695297241,0.8154762387275696
164,0.005055395420640707,0.9999999403953552,0.8547393679618835,0.8202381134033203
165,0.0050993021577596664,0.9999999403953552,0.8574443459510803,0.8190476298332214
166,0.004994979593902826,0.9999999403953552,0.8503862023353577,0.8196429014205933
167,0.004976840224117041,0.9999999403953552,0.8503116965293884,0.8190476298332214
168,0.005094968248158693,0.9999999403953552,0.8426280617713928,0.8214285969734192
169,0.00496299983933568,0.9999999403953552,0.8414710760116577,0.8226190805435181
170,0.005178660620003939,0.9999999403953552,0.8482056260108948,0.8172619342803955
171,0.005052520427852869,0.9999999403953552,0.8486683964729309,0.8208333849906921
172,0.0052176229655742645,0.9999343752861023,0.8561527132987976,0.8178571462631226
173,0.004943788982927799,0.9999999403953552,0.8510939478874207,0.8184524178504944
174,0.0050957221537828445,0.9999999403953552,0.8470013737678528,0.8202381134033203
175,0.0052210609428584576,0.9999999403953552,0.8371708989143372,0.8232142925262451
176,0.005178543739020824,0.9999999403953552,0.839270293712616,0.8232142925262451
177,0.005073603708297014,0.9999343752861023,0.8436971306800842,0.8232142925262451
178,0.004951137118041515,0.9999999403953552,0.8502564430236816,0.8178571462631226
179,0.005019270349293947,0.9999999403953552,0.8498607873916626,0.8196429014205933
180,0.005037300754338503,0.9999999403953552,0.8419625759124756,0.8226190805435181
181,0.005000314209610224,0.9999999403953552,0.8433315753936768,0.824404776096344
182,0.005056759808212519,0.9999343752861023,0.8501984477043152,0.8214285969734192
183,0.005028344225138426,0.9999999403953552,0.8495144844055176,0.8214285969734192
184,0.00487634027376771,0.9999999403953552,0.8412421345710754,0.8255952596664429
185,0.004977956414222717,0.9999999403953552,0.8406181931495667,0.822023868560791
186,0.004973999224603176,0.9999999403953552,0.8447287678718567,0.8214285969734192
187,0.005145098082721233,0.9999343752861023,0.8362232446670532,0.824404776096344
188,0.0050909207202494144,0.9999999403953552,0.8403816819190979,0.8226190805435181
189,0.005020679906010628,0.9999999403953552,0.8419105410575867,0.8250000476837158
190,0.004980322439223528,0.9999999403953552,0.8408610820770264,0.8238095641136169
191,0.005034183152019978,0.9999999403953552,0.8512459993362427,0.8196429014205933
192,0.005046305246651173,0.9999999403953552,0.853069007396698,0.8202381134033203
193,0.004979423247277737,0.9999999403953552,0.8495343923568726,0.8208333849906921
194,0.005096864886581898,0.9999999403953552,0.8474740982055664,0.8208333849906921
195,0.004874845501035452,0.9999999403953552,0.8469083309173584,0.8214285969734192
196,0.004945761524140835,0.9999999403953552,0.8483614325523376,0.8214285969734192
197,0.004934114869683981,0.9999999403953552,0.8451662659645081,0.8214285969734192
198,0.004867942538112402,0.9999999403953552,0.8453211784362793,0.8196429014205933
199,0.005365206394344568,0.9998687505722046,0.8459163904190063,0.8196429014205933
